Name; Elements
A-lifted_5000_35_300;[[3051.936,(36,36)],[3051.936,(36,36)],[5000,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_35_300;[[3662.324,(36,36)],[3662.324,(36,36)],[6000,(36,36)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_35_300;[[4272.712,(36,48)],[4272.712,(36,48)],[7000,(36,148)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[2380,(36,36)]]
A-lifted_8000_35_300;[[4883.097,(36,48)],[4883.097,(36,48)],[8000,(36,148)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[2720,(36,36)]]
A-lifted_9000_35_300;[[5493.485,(36,148)],[5493.485,(36,148)],[9000,(36,148)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_35_300;[[6103.873,(36,148)],[6103.873,(36,148)],[10000,(36,148)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_35_300;[[6714.259,(36,148)],[6714.259,(36,148)],[11000,(48,148)],[550,(36,36)],[1859.388,(36,36)],[1949.205,(36,36)],[550,(36,36)],[1859.388,(36,36)],[1949.205,(36,36)],[3740,(36,148)]]
A-lifted_12000_35_300;[[7324.647,(36,148)],[7324.647,(36,148)],[12000,(48,148)],[600,(36,36)],[2028.423,(36,36)],[2126.405,(36,36)],[600,(36,36)],[2028.423,(36,36)],[2126.405,(36,36)],[4080,(36,148)]]
A-lifted_13000_35_300;[[7935.035,(36,148)],[7935.035,(36,148)],[13000,(48,148)],[650,(36,36)],[2197.459,(36,36)],[2303.606,(36,36)],[650,(36,36)],[2197.459,(36,36)],[2303.606,(36,36)],[4420,(48,148)]]
A-lifted_4000_15_450;[[2070.553,(36,36)],[2070.553,(36,36)],[4000,(36,36)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_15_450;[[2588.191,(36,36)],[2588.191,(36,36)],[5000,(36,148)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_15_450;[[3105.829,(36,48)],[3105.829,(36,48)],[6000,(36,148)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_15_450;[[3623.467,(36,148)],[3623.467,(36,148)],[7000,(36,148)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[2380,(36,36)]]
A-lifted_8000_15_450;[[4141.106,(36,148)],[4141.106,(36,148)],[8000,(48,148)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_15_450;[[4658.744,(36,148)],[4658.744,(36,148)],[9000,(48,148)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,36)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_15_450;[[5176.382,(36,148)],[5176.382,(36,148)],[10000,(48,198)],[500,(36,36)],[955.514,(36,36)],[1772.005,(36,36)],[500,(36,36)],[955.514,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_15_450;[[5694.018,(48,148)],[5694.018,(48,148)],[11000,(61,198)],[550,(36,36)],[1051.065,(36,36)],[1949.205,(36,48)],[550,(36,36)],[1051.065,(36,36)],[1949.205,(36,48)],[3740,(48,148)]]
A-lifted_12000_15_450;[[6211.656,(48,148)],[6211.656,(48,148)],[12000,(61,198)],[600,(36,36)],[1146.616,(36,36)],[2126.405,(36,148)],[600,(36,36)],[1146.616,(36,36)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_15_450;[[6729.294,(48,148)],[6729.294,(48,148)],[13000,(61,198)],[650,(36,36)],[1242.168,(36,36)],[2303.606,(36,148)],[650,(36,36)],[1242.168,(36,36)],[2303.606,(36,148)],[4420,(48,148)]]
A-lifted_4000_20_450;[[2128.356,(36,36)],[2128.356,(36,36)],[4000,(36,36)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_20_450;[[2660.444,(36,36)],[2660.444,(36,36)],[5000,(36,48)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_20_450;[[3192.533,(36,48)],[3192.533,(36,48)],[6000,(36,148)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_20_450;[[3724.623,(36,48)],[3724.623,(36,48)],[7000,(36,148)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[2380,(36,48)]]
A-lifted_8000_20_450;[[4256.712,(36,148)],[4256.712,(36,148)],[8000,(48,148)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_20_450;[[4788.8,(36,148)],[4788.8,(36,148)],[9000,(48,148)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_20_450;[[5320.888,(36,148)],[5320.888,(36,148)],[10000,(48,148)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_20_450;[[5852.977,(36,148)],[5852.977,(36,148)],[11000,(48,198)],[550,(36,36)],[1230.624,(36,36)],[1949.205,(36,36)],[550,(36,36)],[1230.624,(36,36)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_20_450;[[6385.067,(48,148)],[6385.067,(48,148)],[12000,(61,198)],[600,(36,36)],[1342.499,(36,36)],[2126.405,(36,48)],[600,(36,36)],[1342.499,(36,36)],[2126.405,(36,48)],[4080,(48,148)]]
A-lifted_13000_20_450;[[6917.156,(48,148)],[6917.156,(48,148)],[13000,(61,198)],[650,(36,36)],[1454.374,(36,36)],[2303.606,(36,148)],[650,(36,36)],[1454.374,(36,36)],[2303.606,(36,148)],[4420,(48,148)]]
A-lifted_4000_25_450;[[2206.756,(36,36)],[2206.756,(36,36)],[4000,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_25_450;[[2758.444,(36,36)],[2758.444,(36,36)],[5000,(36,48)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_25_450;[[3310.133,(36,48)],[3310.133,(36,48)],[6000,(36,148)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_25_450;[[3861.823,(36,48)],[3861.823,(36,48)],[7000,(36,148)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[2380,(36,48)]]
A-lifted_8000_25_450;[[4413.512,(36,148)],[4413.512,(36,148)],[8000,(36,148)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_25_450;[[4965.2,(36,148)],[4965.2,(36,148)],[9000,(48,148)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_25_450;[[5516.889,(36,148)],[5516.889,(36,148)],[10000,(48,148)],[500,(36,36)],[1292.723,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1292.723,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_25_450;[[6068.579,(36,148)],[6068.579,(36,148)],[11000,(48,198)],[550,(36,36)],[1421.995,(36,36)],[1949.205,(36,36)],[550,(36,36)],[1421.995,(36,36)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_25_450;[[6620.268,(36,148)],[6620.268,(36,148)],[12000,(48,198)],[600,(36,36)],[1551.268,(36,36)],[2126.405,(36,48)],[600,(36,36)],[1551.268,(36,36)],[2126.405,(36,48)],[4080,(48,148)]]
A-lifted_13000_25_450;[[7171.956,(48,148)],[7171.956,(48,148)],[13000,(61,198)],[650,(36,148)],[1680.54,(36,36)],[2303.606,(36,48)],[650,(36,148)],[1680.54,(36,36)],[2303.606,(36,48)],[4420,(48,148)]]
A-lifted_4000_30_450;[[2309.4,(36,36)],[2309.4,(36,36)],[4000,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_30_450;[[2886.75,(36,36)],[2886.75,(36,36)],[5000,(36,36)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_30_450;[[3464.103,(36,48)],[3464.103,(36,48)],[6000,(36,148)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_30_450;[[4041.453,(36,48)],[4041.453,(36,48)],[7000,(36,148)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[2380,(36,48)]]
A-lifted_8000_30_450;[[4618.803,(36,148)],[4618.803,(36,148)],[8000,(36,148)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_30_450;[[5196.153,(36,148)],[5196.153,(36,148)],[9000,(48,148)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_30_450;[[5773.503,(36,148)],[5773.503,(36,148)],[10000,(48,148)],[500,(36,36)],[1481.495,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1481.495,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_30_450;[[6350.853,(36,148)],[6350.853,(36,148)],[11000,(48,148)],[550,(36,36)],[1629.645,(36,36)],[1949.205,(36,36)],[550,(36,36)],[1629.645,(36,36)],[1949.205,(36,36)],[3740,(36,148)]]
A-lifted_12000_30_450;[[6928.203,(36,148)],[6928.203,(36,148)],[12000,(48,198)],[600,(36,36)],[1777.795,(36,36)],[2126.405,(36,36)],[600,(36,36)],[1777.795,(36,36)],[2126.405,(36,36)],[4080,(48,148)]]
A-lifted_13000_30_450;[[7505.553,(48,148)],[7505.553,(48,148)],[13000,(48,198)],[650,(36,148)],[1925.944,(36,36)],[2303.606,(36,36)],[650,(36,148)],[1925.944,(36,36)],[2303.606,(36,36)],[4420,(48,148)]]
A-lifted_4000_35_450;[[2441.55,(36,36)],[2441.55,(36,36)],[4000,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_35_450;[[3051.936,(36,36)],[3051.936,(36,36)],[5000,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_35_450;[[3662.324,(36,48)],[3662.324,(36,48)],[6000,(36,148)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_35_450;[[4272.712,(36,48)],[4272.712,(36,48)],[7000,(36,148)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[2380,(36,36)]]
A-lifted_8000_35_450;[[4883.097,(36,148)],[4883.097,(36,148)],[8000,(36,148)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_35_450;[[5493.485,(36,148)],[5493.485,(36,148)],[9000,(36,148)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_35_450;[[6103.873,(36,148)],[6103.873,(36,148)],[10000,(48,148)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_35_450;[[6714.259,(36,148)],[6714.259,(36,148)],[11000,(48,148)],[550,(36,36)],[1859.388,(36,36)],[1949.205,(36,36)],[550,(36,36)],[1859.388,(36,36)],[1949.205,(36,36)],[3740,(36,148)]]
A-lifted_12000_35_450;[[7324.647,(36,148)],[7324.647,(36,148)],[12000,(48,148)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,36)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,36)],[4080,(48,148)]]
A-lifted_13000_35_450;[[7935.035,(48,148)],[7935.035,(48,148)],[13000,(48,198)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,36)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,36)],[4420,(48,148)]]
A-lifted_4000_15_600;[[2070.553,(36,36)],[2070.553,(36,36)],[4000,(36,48)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_15_600;[[2588.191,(36,48)],[2588.191,(36,48)],[5000,(36,148)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_15_600;[[3105.829,(36,148)],[3105.829,(36,148)],[6000,(36,148)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_15_600;[[3623.467,(36,148)],[3623.467,(36,148)],[7000,(48,148)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_15_600;[[4141.106,(36,148)],[4141.106,(36,148)],[8000,(48,148)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_15_600;[[4658.744,(36,148)],[4658.744,(36,148)],[9000,(48,198)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,36)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_15_600;[[5176.382,(48,148)],[5176.382,(48,148)],[10000,(61,198)],[500,(36,36)],[955.514,(36,36)],[1772.005,(36,48)],[500,(36,36)],[955.514,(36,36)],[1772.005,(36,48)],[3400,(48,148)]]
A-lifted_11000_15_600;[[5694.018,(48,148)],[5694.018,(48,148)],[11000,(61,198)],[550,(36,36)],[1051.065,(36,36)],[1949.205,(36,148)],[550,(36,36)],[1051.065,(36,36)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_15_600;[[6211.656,(48,148)],[6211.656,(48,148)],[12000,(61,198)],[600,(36,36)],[1146.616,(36,148)],[2126.405,(36,148)],[600,(36,36)],[1146.616,(36,148)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_15_600;[[6729.294,(48,198)],[6729.294,(48,198)],[13000,(73,198)],[650,(36,148)],[1242.168,(36,148)],[2303.606,(36,148)],[650,(36,148)],[1242.168,(36,148)],[2303.606,(36,148)],[4420,(48,198)]]
A-lifted_4000_20_600;[[2128.356,(36,36)],[2128.356,(36,36)],[4000,(36,36)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_20_600;[[2660.444,(36,36)],[2660.444,(36,36)],[5000,(36,148)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_20_600;[[3192.533,(36,48)],[3192.533,(36,48)],[6000,(36,148)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[2040,(36,48)]]
A-lifted_7000_20_600;[[3724.623,(36,148)],[3724.623,(36,148)],[7000,(48,148)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_20_600;[[4256.712,(36,148)],[4256.712,(36,148)],[8000,(48,148)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_20_600;[[4788.8,(36,148)],[4788.8,(36,148)],[9000,(48,148)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_20_600;[[5320.888,(36,148)],[5320.888,(36,148)],[10000,(48,198)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,36)],[3400,(48,148)]]
A-lifted_11000_20_600;[[5852.977,(48,148)],[5852.977,(48,148)],[11000,(61,198)],[550,(36,36)],[1230.624,(36,36)],[1949.205,(36,148)],[550,(36,36)],[1230.624,(36,36)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_20_600;[[6385.067,(48,148)],[6385.067,(48,148)],[12000,(61,198)],[600,(36,148)],[1342.499,(36,36)],[2126.405,(36,148)],[600,(36,148)],[1342.499,(36,36)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_20_600;[[6917.156,(48,148)],[6917.156,(48,148)],[13000,(61,198)],[650,(36,148)],[1454.374,(36,36)],[2303.606,(36,148)],[650,(36,148)],[1454.374,(36,36)],[2303.606,(36,148)],[4420,(48,198)]]
A-lifted_4000_25_600;[[2206.756,(36,36)],[2206.756,(36,36)],[4000,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_25_600;[[2758.444,(36,36)],[2758.444,(36,36)],[5000,(36,148)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_25_600;[[3310.133,(36,48)],[3310.133,(36,48)],[6000,(36,148)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_25_600;[[3861.823,(36,148)],[3861.823,(36,148)],[7000,(36,148)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_25_600;[[4413.512,(36,148)],[4413.512,(36,148)],[8000,(48,148)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_25_600;[[4965.2,(36,148)],[4965.2,(36,148)],[9000,(48,148)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_25_600;[[5516.889,(36,148)],[5516.889,(36,148)],[10000,(48,198)],[500,(36,36)],[1292.723,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1292.723,(36,36)],[1772.005,(36,36)],[3400,(48,148)]]
A-lifted_11000_25_600;[[6068.579,(36,148)],[6068.579,(36,148)],[11000,(61,198)],[550,(36,36)],[1421.995,(36,36)],[1949.205,(36,148)],[550,(36,36)],[1421.995,(36,36)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_25_600;[[6620.268,(48,148)],[6620.268,(48,148)],[12000,(61,198)],[600,(36,148)],[1551.268,(36,36)],[2126.405,(36,148)],[600,(36,148)],[1551.268,(36,36)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_25_600;[[7171.956,(48,148)],[7171.956,(48,148)],[13000,(61,198)],[650,(36,148)],[1680.54,(36,36)],[2303.606,(36,148)],[650,(36,148)],[1680.54,(36,36)],[2303.606,(36,148)],[4420,(48,198)]]
A-lifted_4000_30_600;[[2309.4,(36,36)],[2309.4,(36,36)],[4000,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_30_600;[[2886.75,(36,48)],[2886.75,(36,48)],[5000,(36,48)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_30_600;[[3464.103,(36,48)],[3464.103,(36,48)],[6000,(36,148)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_30_600;[[4041.453,(36,148)],[4041.453,(36,148)],[7000,(36,148)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_30_600;[[4618.803,(36,148)],[4618.803,(36,148)],[8000,(48,148)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_30_600;[[5196.153,(36,148)],[5196.153,(36,148)],[9000,(48,148)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_30_600;[[5773.503,(36,148)],[5773.503,(36,148)],[10000,(48,148)],[500,(36,36)],[1481.495,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1481.495,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_30_600;[[6350.853,(36,148)],[6350.853,(36,148)],[11000,(48,198)],[550,(36,148)],[1629.645,(36,36)],[1949.205,(36,36)],[550,(36,148)],[1629.645,(36,36)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_30_600;[[6928.203,(48,148)],[6928.203,(48,148)],[12000,(61,198)],[600,(36,148)],[1777.795,(36,36)],[2126.405,(36,36)],[600,(36,148)],[1777.795,(36,36)],[2126.405,(36,36)],[4080,(48,148)]]
A-lifted_13000_30_600;[[7505.553,(48,148)],[7505.553,(48,148)],[13000,(61,198)],[650,(36,148)],[1925.944,(36,148)],[2303.606,(36,148)],[650,(36,148)],[1925.944,(36,148)],[2303.606,(36,148)],[4420,(48,148)]]
A-lifted_4000_35_600;[[2441.55,(36,36)],[2441.55,(36,36)],[4000,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_35_600;[[3051.936,(36,48)],[3051.936,(36,48)],[5000,(36,48)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_35_600;[[3662.324,(36,48)],[3662.324,(36,48)],[6000,(36,148)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_35_600;[[4272.712,(36,148)],[4272.712,(36,148)],[7000,(36,148)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[2380,(36,48)]]
A-lifted_8000_35_600;[[4883.097,(36,148)],[4883.097,(36,148)],[8000,(36,148)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_35_600;[[5493.485,(36,148)],[5493.485,(36,148)],[9000,(48,148)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_35_600;[[6103.873,(36,148)],[6103.873,(36,148)],[10000,(48,148)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[500,(36,36)],[1690.353,(36,36)],[1772.005,(36,36)],[3400,(36,148)]]
A-lifted_11000_35_600;[[6714.259,(36,148)],[6714.259,(36,148)],[11000,(48,198)],[550,(36,148)],[1859.388,(36,148)],[1949.205,(36,36)],[550,(36,148)],[1859.388,(36,148)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_35_600;[[7324.647,(48,148)],[7324.647,(48,148)],[12000,(48,198)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,36)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,36)],[4080,(48,148)]]
A-lifted_13000_35_600;[[7935.035,(48,148)],[7935.035,(48,148)],[13000,(61,198)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,36)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,36)],[4420,(48,148)]]
A-lifted_4000_15_750;[[2070.553,(36,48)],[2070.553,(36,48)],[4000,(36,148)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[200,(36,36)],[382.205,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_15_750;[[2588.191,(36,48)],[2588.191,(36,48)],[5000,(36,148)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[250,(36,36)],[477.757,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_15_750;[[3105.829,(36,148)],[3105.829,(36,148)],[6000,(36,148)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[300,(36,36)],[573.308,(36,36)],[1063.203,(36,36)],[2040,(36,148)]]
